"34-3115","34","3115","33","1"
"35-3115","35","3115","1530","0"
"36-3115","36","3115","33","1"
"37-3115","37","3115","1530","0"
"38-3115","38","3115","33","1"
"39-3115","39","3115","1530","0"
"40-3115","40","3115","3817","0"
"41-3115","41","3115","3839","0"
"1-3330","1","3330","2132","0"
"2-3330","2","3330","3718","1"
"3-3330","3","3330","1223","1"
"4-3330","4","3330","3930","0"
"5-3330","5","3330","534","1"
"6-3330","6","3330","2132","0"
"7-3330","7","3330","534","0"
"8-3330","8","3330","136","1"
"9-3330","9","3330","136","1"
"10-3330","10","3330","1223","1"
"11-3330","11","3330","1223","1"
"12-3330","12","3330","1223","0"
"13-3330","13","3330","534","0"
"14-3330","14","3330","1223","1"
"15-3330","15","3330","104","0"
"16-3330","16","3330","171","0"
"17-3330","17","3330","534","0"
"18-3330","18","3330","384","1"
"19-3330","19","3330","384","1"
"20-3330","20","3330","1223","1"
"21-3330","21","3330","1223","1"
"22-3330","22","3330","1223","1"
"23-3330","23","3330","3962","0"
"24-3330","24","3330","3962","0"
"25-3330","25","3330","384","1"
"26-3330","26","3330","384","1"
"27-3330","27","3330","1267","0"
"28-3330","28","3330","384","1"
"29-3330","29","3330","337","1"
"30-3330","30","3330","337","1"
"31-3330","31","3330","3962","0"
"32-3330","32","3330","337","0"
"33-3330","33","3330","384","1"
"34-3330","34","3330","337","1"
"35-3330","35","3330","3961","0"
"1-4788","1","4788","5042","1"
"2-4788","2","4788","4730","0"
"3-4788","3","4788","4296","1"
"4-4788","4","4788","5042","1"
"5-4788","5","4788","2","0"
"6-4788","6","4788","5042","1"
"7-4788","7","4788","2","0"
"8-4788","8","4788","4730","0"
"9-4788","9","4788","2669","1"
"10-4788","10","4788","941","0"
"1-5162","1","5162","1213","0"
"2-5162","2","5162","308","1"
"3-5162","3","5162","5487","1"
"4-5162","4","5162","308","0"
"5-5162","5","5162","1213","0"
"6-5162","6","5162","5495","1"
"7-5162","7","5162","1082","1"
"8-5162","8","5162","5496","1"
"9-5162","9","5162","1213","0"
"10-5162","10","5162","1213","0"
"11-5162","11","5162","1213","0"
"1-446","1","446","375","0"
"2-446","2","446","101","0"
"3-446","3","446","167","0"
"4-446","4","446","2347","0"
"5-446","5","446","408","0"
"6-446","6","446","797","0"
"7-446","7","446","1351","0"
"8-446","8","446","167","0"
"9-446","9","446","786","0"
"10-446","10","446","320","1"
"11-446","11","446","2034","1"
"12-446","12","446","320","1"
"13-446","13","446","1348","1"
"14-446","14","446","967","1"
"15-446","15","446","786","1"
"16-446","16","446","80","1"
"17-446","17","446","1217","0"
"18-446","18","446","2007","0"
"19-446","19","446","2284","0"
"20-446","20","446","672","0"
"21-446","21","446","672","0"
"22-446","22","446","672","0"
"23-446","23","446","2343","0"
"24-446","24","446","1783","0"
"25-446","25","446","2347","0"
"26-446","26","446","2347","0"
"27-446","27","446","1336","0"
"28-446","28","446","1917","0"
"29-446","29","446","2139","0"
"30-446","30","446","2139","0"
"31-446","31","446","459","1"
"32-446","32","446","1927","1"
"33-446","33","446","1562","1"
"34-446","34","446","1562","1"
"35-446","35","446","436","0"
"36-446","36","446","194","1"
"37-446","37","446","917","0"
"38-446","38","446","11","0"
"39-446","39","446","11","0"
"40-446","40","446","2345","1"
"41-446","41","446","2345","1"
"42-446","42","446","2345","1"
"43-446","43","446","2344","1"
"44-446","44","446","2344","1"
"45-446","45","446","959","0"
"46-446","46","446","2346","0"
"1-549","1","549","182","0"
"2-549","2","549","2472","0"
"3-549","3","549","826","0"
"4-549","4","549","2472","0"
"5-549","5","549","305","0"
"6-549","6","549","2472","0"
"7-549","7","549","2472","0"
"8-549","8","549","935","1"
"9-549","9","549","1268","1"
"10-549","10","549","782","1"
"11-549","11","549","101","1"
"12-549","12","549","1068","1"
"13-549","13","549","2467","1"
"14-549","14","549","513","1"
"15-549","15","549","473","1"
"16-549","16","549","2472","0"
"17-549","17","549","2007","1"
"18-549","18","549","672","1"
"19-549","19","549","672","1"
"20-549","20","549","826","0"
"21-549","21","549","782","0"
"22-549","22","549","2367","0"
"23-549","23","549","672","0"
"24-549","24","549","826","0"
"25-549","25","549","935","1"
"26-549","26","549","2473","1"
"27-549","27","549","2367","0"
"28-549","28","549","667","0"
"29-549","29","549","2472","0"
"30-549","30","549","1351","1"
"31-549","31","549","997","1"
"32-549","32","549","2468","1"
"33-549","33","549","79","0"
"34-549","34","549","2471","0"
"35-549","35","549","2471","0"
"36-549","36","549","1095","0"
"37-549","37","549","2291","1"
"38-549","38","549","167","1"
"39-549","39","549","167","1"
"40-549","40","549","1052","1"
"41-549","41","549","1130","1"
"42-549","42","549","167","1"
"43-549","43","549","667","0"
"44-549","44","549","459","1"
"45-549","45","549","127","0"
"46-549","46","549","2469","0"
"47-549","47","549","2469","0"
"48-549","48","549","2469","0"
"49-549","49","549","2466","1"
"50-549","50","549","2470","1"
"51-549","51","549","308","0"
"1-590","1","590","1812","0"
"2-590","2","590","1098","1"
"3-590","3","590","1162","1"
"4-590","4","590","1077","1"
"5-590","5","590","507","0"
"6-590","6","590","2505","1"
"7-590","7","590","1518","1"
"8-590","8","590","361","1"
"1-950","1","950","2351","0"
"2-950","2","950","2351","0"
"3-950","3","950","2562","0"
"4-950","4","950","375","0"
"5-950","5","950","2535","0"
"6-950","6","950","2689","1"
"7-950","7","950","629","1"
"8-950","8","950","466","1"
"9-950","9","950","2351","0"
"10-950","10","950","2583","1"
"11-950","11","950","2351","0"
"12-950","12","950","2351","0"
"13-950","13","950","2351","0"
"14-950","14","950","2351","0"
"15-950","15","950","1529","1"
"16-950","16","950","2689","1"
"17-950","17","950","2583","1"
"18-950","18","950","1529","1"
"19-950","19","950","2689","1"
"20-950","20","950","1529","1"
"21-950","21","950","2774","0"
"22-950","22","950","2774","0"
"23-950","23","950","2774","0"
"24-950","24","950","1529","1"
"25-950","25","950","1529","1"
"26-950","26","950","2774","0"
"27-950","27","950","2774","0"
"28-950","28","950","1529","1"
"29-950","29","950","2774","0"
"30-950","30","950","1529","1"
"31-950","31","950","1070","1"
"32-950","32","950","2790","1"
"33-950","33","950","1539","1"
"34-950","34","950","425","0"
"35-950","35","950","923","1"
"36-950","36","950","2689","1"
"37-950","37","950","1069","1"
"38-950","38","950","1069","0"
"39-950","39","950","83","1"
"40-950","40","950","2791","0"
"1-1177","1","1177","684","0"
"2-1177","2","1177","1529","1"
"3-1177","3","1177","2583","1"
"4-1177","4","1177","171","1"
"5-1177","5","1177","375","0"
"6-1177","6","1177","1529","1"
"7-1177","7","1177","2583","1"
"8-1177","8","1177","894","1"
"1-1189","1","1189","2673","0"
"2-1189","2","1189","1596","0"
"3-1189","3","1189","1596","0"
"4-1189","4","1189","1529","0"
"5-1189","5","1189","1529","0"
"6-1189","6","1189","2583","0"
"7-1189","7","1189","78","0"
"8-1189","8","1189","407","1"
"9-1189","9","1189","407","1"
"10-1189","10","1189","407","1"
"11-1189","11","1189","96","1"
"12-1189","12","1189","96","1"
"13-1189","13","1189","2583","0"
"14-1189","14","1189","2673","0"
"15-1189","15","1189","2673","0"
"16-1189","16","1189","2583","0"
"17-1189","17","1189","407","1"
"18-1189","18","1189","407","1"
"19-1189","19","1189","96","1"
"20-1189","20","1189","2774","1"
"21-1189","21","1189","96","0"
"22-1189","22","1189","136","0"
"23-1189","23","1189","384","1"
"24-1189","24","1189","384","1"
"25-1189","25","1189","384","1"
"26-1189","26","1189","1267","0"
"27-1189","27","1189","1267","0"
"28-1189","28","1189","1267","0"
"29-1189","29","1189","384","1"
"30-1189","30","1189","384","1"
"31-1189","31","1189","384","1"
"1-1243","1","1243","2790","1"
"2-1243","2","1243","2303","0"
"3-1243","3","1243","96","0"
"4-1243","4","1243","1529","0"
"5-1243","5","1243","2303","0"
"6-1243","6","1243","2303","0"
"7-1243","7","1243","2530","1"
"8-1243","8","1243","2583","1"
"9-1243","9","1243","1095","0"
"10-1243","10","1243","375","0"
"11-1243","11","1243","1529","1"
"12-1243","12","1243","2530","1"
"13-1243","13","1243","2583","1"
"14-1243","14","1243","2583","1"
"15-1243","15","1243","2583","1"
"16-1243","16","1243","2977","1"
"17-1243","17","1243","1095","0"
"18-1243","18","1243","2977","1"
"19-1243","19","1243","886","0"
"20-1243","20","1243","894","0"
"21-1243","21","1243","897","1"
"22-1243","22","1243","83","1"
"1-1370","1","1370","407","0"
"2-1370","2","1370","101","0"
"3-1370","3","1370","1095","0"
"4-1370","4","1370","1095","0"
"5-1370","5","1370","407","0"
"6-1370","6","1370","1095","0"
"7-1370","7","1370","407","0"
"8-1370","8","1370","407","0"
"9-1370","9","1370","2815","0"
"10-1370","10","1370","407","0"
"11-1370","11","1370","2303","0"
"12-1370","12","1370","1095","0"
"13-1370","13","1370","96","1"
"14-1370","14","1370","1087","1"
"15-1370","15","1370","1596","1"
"16-1370","16","1370","1596","1"
"17-1370","17","1370","1596","1"
"18-1370","18","1370","2583","1"
"19-1370","19","1370","1095","0"
"20-1370","20","1370","407","0"
"21-1370","21","1370","2583","1"
"22-1370","22","1370","2583","1"
"23-1370","23","1370","1596","1"
"24-1370","24","1370","2583","1"
"25-1370","25","1370","2583","1"
"26-1370","26","1370","1095","0"
"27-1370","27","1370","2583","1"
"28-1370","28","1370","3021","0"
"1-1401","1","1401","2303","0"
"2-1401","2","1401","1043","0"
"3-1401","3","1401","96","1"
"4-1401","4","1401","96","1"
"5-1401","5","1401","1068","1"
"6-1401","6","1401","2583","0"
"7-1401","7","1401","1087","0"
"8-1401","8","1401","1095","0"
"9-1401","9","1401","2774","0"
"10-1401","10","1401","101","1"
"11-1401","11","1401","2815","1"
"12-1401","12","1401","101","1"
"13-1401","13","1401","2024","0"
"14-1401","14","1401","2303","0"
"15-1401","15","1401","2303","0"
"16-1401","16","1401","2774","0"
"17-1401","17","1401","101","0"
"18-1401","18","1401","101","0"
"19-1401","19","1401","101","0"
"1-1500","1","1500","2056","0"
"2-1500","2","1500","534","0"
"3-1500","3","1500","96","0"
"4-1500","4","1500","1043","0"
"5-1500","5","1500","96","1"
"6-1500","6","1500","2774","1"
"7-1500","7","1500","101","1"
"8-1500","8","1500","96","1"
"9-1500","9","1500","534","1"
"10-1500","10","1500","1043","0"
"11-1500","11","1500","2024","0"
"12-1500","12","1500","2056","0"
"13-1500","13","1500","534","1"
"14-1500","14","1500","534","1"
"15-1500","15","1500","2056","1"
"16-1500","16","1500","534","1"
"1-1650","1","1650","2609","0"
"2-1650","2","1650","2583","0"
"3-1650","3","1650","96","0"
"4-1650","4","1650","2609","0"
"5-1650","5","1650","2609","0"
"6-1650","6","1650","2609","0"
"7-1650","7","1650","171","0"
"8-1650","8","1650","2583","0"
"9-1650","9","1650","352","0"
"10-1650","10","1650","352","0"
"11-1650","11","1650","352","0"
"12-1650","12","1650","1068","0"
"13-1650","13","1650","171","1"
"14-1650","14","1650","96","1"
"15-1650","15","1650","3109","1"
"16-1650","16","1650","3109","1"
"17-1650","17","1650","96","1"
"18-1650","18","1650","96","1"
"19-1650","19","1650","352","1"
"20-1650","20","1650","352","1"
"21-1650","21","1650","2609","0"
"22-1650","22","1650","2609","0"
"23-1650","23","1650","2583","0"
"24-1650","24","1650","3083","0"
"25-1650","25","1650","96","1"
"26-1650","26","1650","171","1"
"27-1650","27","1650","2583","1"
"28-1650","28","1650","171","1"
"29-1650","29","1650","1068","0"
"30-1650","30","1650","3109","1"
"31-1650","31","1650","3109","1"
"32-1650","32","1650","352","1"
"33-1650","33","1650","2583","0"
"34-1650","34","1650","2583","1"
"35-1650","35","1650","352","1"
"36-1650","36","1650","3109","1"
"37-1650","37","1650","352","1"
"1-1922","1","1922","3264","1"
"2-1922","2","1922","83","0"
"3-1922","3","1922","3264","1"
"4-1922","4","1922","83","0"
"5-1922","5","1922","3264","1"
"6-1922","6","1922","83","0"
"7-1922","7","1922","3264","1"
"8-1922","8","1922","534","1"
"9-1922","9","1922","1092","1"
"10-1922","10","1922","534","1"
"11-1922","11","1922","422","0"
"12-1922","12","1922","534","0"
"13-1922","13","1922","96","1"
"14-1922","14","1922","83","0"
"15-1922","15","1922","534","1"
"16-1922","16","1922","83","0"
"17-1922","17","1922","1708","1"
"18-1922","18","1922","1050","1"
"19-1922","19","1922","1657","1"
"20-1922","20","1922","1863","1"
"21-1922","21","1922","3263","1"
"1-1982","1","1982","96","1"
"2-1982","2","1982","311","1"
"3-1982","3","1982","311","1"
"4-1982","4","1982","101","1"
"5-1982","5","1982","101","0"
"6-1982","6","1982","3303","1"
"7-1982","7","1982","1068","0"
"8-1982","8","1982","136","0"
"9-1982","9","1982","136","1"
"10-1982","10","1982","96","1"
"11-1982","11","1982","311","1"
"12-1982","12","1982","2815","0"
"13-1982","13","1982","422","1"
"14-1982","14","1982","1068","0"
"15-1982","15","1982","220","0"
"16-1982","16","1982","220","0"
"17-1982","17","1982","101","0"
"18-1982","18","1982","311","1"
"19-1982","19","1982","2815","0"
"20-1982","20","1982","2568","1"
"21-1982","21","1982","1206","0"
"22-1982","22","1982","1206","0"
"23-1982","23","1982","1206","0"
"24-1982","24","1982","1002","1"
"25-1982","25","1982","1002","1"
"26-1982","26","1982","1206","0"
"27-1982","27","1982","2815","0"
"28-1982","28","1982","308","0"
"1-1993","1","1993","450","1"
"2-1993","2","1993","96","0"
"3-1993","3","1993","402","0"
"4-1993","4","1993","534","1"
"5-1993","5","1993","422","1"
"6-1993","6","1993","3313","1"
"7-1993","7","1993","3315","1"
"8-1993","8","1993","2160","0"
"9-1993","9","1993","3314","0"
"10-1993","10","1993","1980","0"
"11-1993","11","1993","1805","0"
"1-2058","1","2058","402","1"
"2-2058","2","2058","3333","0"
"3-2058","3","2058","96","0"
"4-2058","4","2058","3292","1"
"5-2058","5","2058","3292","1"
"6-2058","6","2058","402","1"
"7-2058","7","2058","2561","0"
"8-2058","8","2058","3352","0"
"9-2058","9","2058","136","0"
"10-2058","10","2058","3333","0"
"11-2058","11","2058","2024","1"
"12-2058","12","2058","3360","1"
"13-2058","13","2058","3292","1"
"14-2058","14","2058","96","0"
"15-2058","15","2058","402","1"
"16-2058","16","2058","3355","1"
"17-2058","17","2058","96","0"
"18-2058","18","2058","3292","1"
"19-2058","19","2058","3352","0"
"20-2058","20","2058","422","0"
"21-2058","21","2058","3292","1"
"22-2058","22","2058","3358","0"
"23-2058","23","2058","3333","0"
"24-2058","24","2058","3292","1"
"25-2058","25","2058","3292","1"
"26-2058","26","2058","3333","0"
"27-2058","27","2058","3292","1"
"28-2058","28","2058","3242","0"
"29-2058","29","2058","3320","0"
"30-2058","30","2058","3355","1"
"31-2058","31","2058","3292","1"
"32-2058","32","2058","3320","0"
"33-2058","33","2058","3320","0"
"34-2058","34","2058","3292","1"
"35-2058","35","2058","3320","0"
"36-2058","36","2058","3356","0"
"37-2058","37","2058","3292","1"
"38-2058","38","2058","3320","0"
"39-2058","39","2058","3292","1"
"40-2058","40","2058","3292","1"
"41-2058","41","2058","3320","0"
"42-2058","42","2058","3292","1"
"43-2058","43","2058","3355","1"
"44-2058","44","2058","3320","0"
"45-2058","45","2058","3292","1"
"46-2058","46","2058","3320","0"
"47-2058","47","2058","418","1"
"48-2058","48","2058","101","0"
"49-2058","49","2058","368","0"
"50-2058","50","2058","3354","0"
"51-2058","51","2058","3354","0"
"52-2058","52","2058","3361","0"
"53-2058","53","2058","3357","0"
"54-2058","54","2058","3359","1"
"1-2062","1","2062","83","1"
"2-2062","2","2062","1869","0"
"3-2062","3","2062","2561","1"
"4-2062","4","2062","3214","0"
"5-2062","5","2062","3214","0"
"6-2062","6","2062","96","1"
"7-2062","7","2062","136","1"
"8-2062","8","2062","136","0"
"9-2062","9","2062","402","0"
"10-2062","10","2062","1869","1"
"11-2062","11","2062","2561","1"
"12-2062","12","2062","96","1"
"13-2062","13","2062","83","1"
"14-2062","14","2062","825","0"
"15-2062","15","2062","3214","0"
"16-2062","16","2062","3214","1"
"17-2062","17","2062","3292","0"
"18-2062","18","2062","83","1"
"19-2062","19","2062","3292","0"
"20-2062","20","2062","3292","1"
"1-2750","1","2750","450","0"
"2-2750","2","2750","3610","0"
"3-2750","3","2750","3610","0"
"4-2750","4","2750","3665","0"
"5-2750","5","2750","83","1"
"6-2750","6","2750","2390","0"
"7-2750","7","2750","3610","0"
"8-2750","8","2750","965","1"
"9-2750","9","2750","1068","1"
"10-2750","10","2750","3610","0"
"11-2750","11","2750","965","1"
"12-2750","12","2750","2390","1"
"13-2750","13","2750","1842","0"
"14-2750","14","2750","450","0"
"15-2750","15","2750","1842","0"
"16-2750","16","2750","3610","0"
"17-2750","17","2750","631","1"
"18-2750","18","2750","1068","1"
"19-2750","19","2750","965","1"
"20-2750","20","2750","3667","0"
"21-2750","21","2750","2390","1"
"22-2750","22","2750","1842","0"
"23-2750","23","2750","1842","0"
"24-2750","24","2750","965","1"
"25-2750","25","2750","3312","1"
"26-2750","26","2750","2390","1"
"27-2750","27","2750","1842","0"
"28-2750","28","2750","1842","0"
"1-2791","1","2791","101","1"
"2-2791","2","2791","3489","0"
"3-2791","3","2791","101","1"
"4-2791","4","2791","3489","0"
"5-2791","5","2791","422","1"
"6-2791","6","2791","101","1"
"7-2791","7","2791","2127","0"
"8-2791","8","2791","1311","1"
"9-2791","9","2791","642","1"
"10-2791","10","2791","642","1"
"1-3005","1","3005","402","0"
"2-3005","2","3005","2333","1"
"3-3005","3","3005","1734","1"
"4-3005","4","3005","136","0"
"5-3005","5","3005","3787","0"
"6-3005","6","3005","1189","1"
"7-3005","7","3005","3210","1"
"1-3090","1","3090","459","1"
"2-3090","2","3090","1044","0"
"3-3090","3","3090","1734","1"
"4-3090","4","3090","450","1"
"5-3090","5","3090","1438","0"
"6-3090","6","3090","2725","0"
"7-3090","7","3090","3357","0"
"8-3090","8","3090","3357","1"
"9-3090","9","3090","3357","0"
"10-3090","10","3090","3357","1"
"1-3678","1","3678","3713","1"
"2-3678","2","3678","337","1"
"3-3678","3","3678","1068","0"
"4-3678","4","3678","101","0"
"5-3678","5","3678","136","1"
"6-3678","6","3678","3759","0"
"7-3678","7","3678","1068","0"
"8-3678","8","3678","136","1"
"9-3678","9","3678","2822","0"
"10-3678","10","3678","1068","0"
"11-3678","11","3678","337","1"
"12-3678","12","3678","3846","1"
"13-3678","13","3678","1537","1"
"1-3899","1","3899","1426","1"
"2-3899","2","3899","4107","1"
"3-3899","3","3899","4036","1"
"4-3899","4","3899","4329","0"
"5-3899","5","3899","4313","0"
"6-3899","6","3899","1426","1"
"7-3899","7","3899","1426","1"
"8-3899","8","3899","4232","1"
"9-3899","9","3899","4313","0"
"10-3899","10","3899","4313","0"
"11-3899","11","3899","1426","1"
"12-3899","12","3899","4232","1"
"13-3899","13","3899","164","1"
"14-3899","14","3899","384","0"
"15-3899","15","3899","1237","0"
"16-3899","16","3899","1426","1"
"17-3899","17","3899","4232","1"
"18-3899","18","3899","1466","1"
"1-4080","1","4080","450","0"
"2-4080","2","4080","4474","1"
"3-4080","3","4080","450","0"
"4-4080","4","4080","4474","1"
"5-4080","5","4080","336","0"
"6-4080","6","4080","3610","1"
"7-4080","7","4080","336","0"
"8-4080","8","4080","3610","1"
"9-4080","9","4080","336","0"
"10-4080","10","4080","3610","1"
"11-4080","11","4080","336","0"
"12-4080","12","4080","4478","1"
"13-4080","13","4080","3551","1"
"14-4080","14","4080","3610","1"
"1-4195","1","4195","843","1"
"2-4195","2","4195","3610","1"
"3-4195","3","4195","164","0"
"4-4195","4","4195","136","1"
"5-4195","5","4195","164","0"
"6-4195","6","4195","600","1"
"7-4195","7","4195","4574","0"
"8-4195","8","4195","4538","0"
"9-4195","9","4195","843","1"
"10-4195","10","4195","164","0"
"11-4195","11","4195","843","1"
"12-4195","12","4195","843","1"
"13-4195","13","4195","843","1"
"14-4195","14","4195","164","0"
"15-4195","15","4195","164","0"
"16-4195","16","4195","4574","0"
"17-4195","17","4195","843","1"
"18-4195","18","4195","843","1"
"19-4195","19","4195","843","1"
"20-4195","20","4195","4574","0"
"21-4195","21","4195","164","0"
"22-4195","22","4195","1211","0"
"23-4195","23","4195","4574","1"
"24-4195","24","4195","3312","0"
"25-4195","25","4195","4541","0"
"26-4195","26","4195","843","1"
"27-4195","27","4195","843","1"
"28-4195","28","4195","1211","0"
"29-4195","29","4195","388","1"
"30-4195","30","4195","1211","0"
"1-4335","1","4335","4725","1"
"2-4335","2","4335","224","0"
"3-4335","3","4335","4722","1"
"4-4335","4","4335","4725","1"
"5-4335","5","4335","224","1"
"6-4335","6","4335","224","1"
"7-4335","7","4335","4725","1"
"8-4335","8","4335","224","1"
"9-4335","9","4335","4725","1"
"10-4335","10","4335","862","0"
"11-4335","11","4335","862","0"
"12-4335","12","4335","862","0"
"13-4335","13","4335","862","0"
"14-4335","14","4335","980","1"
"1-4339","1","4339","1731","0"
"2-4339","2","4339","337","0"
"3-4339","3","4339","4574","1"
"4-4339","4","4339","4727","1"
"5-4339","5","4339","136","1"
"6-4339","6","4339","337","0"
"7-4339","7","4339","136","1"
"8-4339","8","4339","337","0"
"9-4339","9","4339","3816","0"
"10-4339","10","4339","3816","0"
"11-4339","11","4339","3816","0"
"12-4339","12","4339","4574","1"
"13-4339","13","4339","3816","0"
"14-4339","14","4339","4574","1"
"15-4339","15","4339","500","1"
"16-4339","16","4339","2008","1"
"17-4339","17","4339","968","1"
"1-4622","1","4622","5008","1"
"2-4622","2","4622","1069","0"
"3-4622","3","4622","1031","0"
"4-4622","4","4622","4763","1"
"5-4622","5","4622","1031","0"
"6-4622","6","4622","101","1"
"7-4622","7","4622","3996","1"
"8-4622","8","4622","1069","0"
"9-4622","9","4622","1403","1"
"10-4622","10","4622","3221","1"
"11-4622","11","4622","1858","1"
"12-4622","12","4622","5","0"
"13-4622","13","4622","864","0"
"14-4622","14","4622","1031","0"
"15-4622","15","4622","1858","1"
"16-4622","16","4622","1858","1"
"17-4622","17","4622","4251","1"
"18-4622","18","4622","1031","0"
"19-4622","19","4622","4987","1"
"20-4622","20","4622","864","0"
"21-4622","21","4622","1858","1"
"22-4622","22","4622","1858","1"
"23-4622","23","4622","1031","0"
"24-4622","24","4622","1858","1"
"25-4622","25","4622","864","0"
"26-4622","26","4622","1858","1"
"27-4622","27","4622","864","0"
"1-66","1","66","32","0"
"2-66","2","66","74","0"
"3-66","3","66","448","0"
"4-66","4","66","21","0"
"5-66","5","66","510","0"
"6-66","6","66","1221","0"
"7-66","7","66","1221","0"
"8-66","8","66","812","0"
"9-66","9","66","1203","0"
"10-66","10","66","1221","0"
"11-66","11","66","32","0"
"12-66","12","66","32","0"
"13-66","13","66","32","0"
"14-66","14","66","1217","0"
"15-66","15","66","32","0"
"16-66","16","66","1232","0"
"17-66","17","66","32","0"
"18-66","18","66","32","0"
"19-66","19","66","32","0"
"20-66","20","66","32","0"
"21-66","21","66","613","1"
"22-66","22","66","613","1"
"23-66","23","66","1212","1"
"24-66","24","66","1229","1"
"25-66","25","66","1241","1"
"26-66","26","66","1201","1"
"27-66","27","66","1201","1"
"28-66","28","66","1201","1"
"29-66","29","66","1201","1"
"30-66","30","66","975","1"
"31-66","31","66","1201","1"
"32-66","32","66","76","1"
"33-66","33","66","83","0"
"34-66","34","66","32","0"
"35-66","35","66","32","0"
"36-66","36","66","32","0"
"37-66","37","66","87","0"
"38-66","38","66","74","0"
"39-66","39","66","32","0"
"40-66","40","66","32","0"
"41-66","41","66","32","0"
"42-66","42","66","32","0"
"43-66","43","66","1203","0"
"44-66","44","66","878","0"
"45-66","45","66","878","0"
"46-66","46","66","32","0"
"47-66","47","66","32","0"
"48-66","48","66","32","0"
"49-66","49","66","812","0"
"50-66","50","66","797","0"
"51-66","51","66","797","0"
"52-66","52","66","797","0"
"53-66","53","66","32","0"
"54-66","54","66","975","1"
"55-66","55","66","1229","1"
"56-66","56","66","1229","1"
"57-66","57","66","1229","1"
"58-66","58","66","76","1"
"59-66","59","66","76","1"
"60-66","60","66","76","1"
"61-66","61","66","76","1"
"62-66","62","66","76","1"
"63-66","63","66","76","1"
"64-66","64","66","1212","1"
"65-66","65","66","76","1"
"66-66","66","66","76","1"
"67-66","67","66","76","1"
"68-66","68","66","32","0"
"69-66","69","66","1243","0"
"70-66","70","66","797","0"
"71-66","71","66","797","0"
"72-66","72","66","1219","0"
"73-66","73","66","76","1"
"74-66","74","66","76","1"
"75-66","75","66","975","1"
"76-66","76","66","76","1"
"77-66","77","66","32","0"
"78-66","78","66","32","0"
"79-66","79","66","32","0"
"80-66","80","66","32","0"
"81-66","81","66","76","1"
"82-66","82","66","975","1"
"83-66","83","66","513","0"
"84-66","84","66","1233","0"
"85-66","85","66","1233","0"
"86-66","86","66","1233","0"
"87-66","87","66","1233","0"
"88-66","88","66","1233","0"
"89-66","89","66","74","0"
"90-66","90","66","589","0"
"91-66","91","66","1049","0"
"92-66","92","66","828","1"
"93-66","93","66","32","0"
"94-66","94","66","657","1"
"95-66","95","66","1231","0"
"96-66","96","66","96","0"
"97-66","97","66","1200","1"
"98-66","98","66","1200","1"
"99-66","99","66","834","0"
"100-66","100","66","474","1"
"101-66","101","66","419","1"
"102-66","102","66","259","0"
"103-66","103","66","259","0"
"104-66","104","66","259","0"
"105-66","105","66","259","0"
"106-66","106","66","259","0"
"107-66","107","66","259","0"
"108-66","108","66","259","0"
"109-66","109","66","417","0"
"110-66","110","66","447","0"
"111-66","111","66","1193","1"
"112-66","112","66","1240","0"
"113-66","113","66","1197","0"
"114-66","114","66","1197","0"
"115-66","115","66","1197","0"
"116-66","116","66","1199","1"
"117-66","117","66","1239","0"
"118-66","118","66","1234","0"
"119-66","119","66","987","1"
"120-66","120","66","987","1"
"121-66","121","66","987","1"
"122-66","122","66","987","1"
"123-66","123","66","987","1"
"124-66","124","66","987","1"
"125-66","125","66","987","1"
"126-66","126","66","987","1"
"127-66","127","66","987","1"
"128-66","128","66","1198","0"
"129-66","129","66","1205","1"
"130-66","130","66","1215","1"
"131-66","131","66","1002","1"
"132-66","132","66","1206","1"
"133-66","133","66","1210","1"
"134-66","134","66","1190","1"
"135-66","135","66","337","0"
"136-66","136","66","1238","1"
"137-66","137","66","1235","1"
"138-66","138","66","1235","1"
"139-66","139","66","1235","1"
"140-66","140","66","1235","1"
"141-66","141","66","1235","1"
"142-66","142","66","1235","1"
"143-66","143","66","1235","1"
"144-66","144","66","1235","1"
"145-66","145","66","1235","1"
"146-66","146","66","1235","1"
"147-66","147","66","1221","0"
"148-66","148","66","337","0"
"149-66","149","66","1189","0"
"150-66","150","66","1189","0"
"151-66","151","66","1226","0"
"152-66","152","66","1226","0"
"153-66","153","66","1226","0"
"154-66","154","66","1189","0"
"155-66","155","66","1189","0"
"156-66","156","66","1220","1"
"157-66","157","66","1195","1"
"158-66","158","66","1195","1"
"159-66","159","66","1195","0"
"160-66","160","66","1195","0"
"161-66","161","66","1195","0"
"162-66","162","66","1195","1"
"163-66","163","66","1195","0"
"164-66","164","66","337","0"
"165-66","165","66","1189","0"
"166-66","166","66","1228","0"
"167-66","167","66","1228","0"
"168-66","168","66","1228","0"
"169-66","169","66","1228","0"
"170-66","170","66","1190","1"
"171-66","171","66","337","0"
"172-66","172","66","1223","0"
"173-66","173","66","1228","0"
"174-66","174","66","439","0"
"175-66","175","66","1237","0"
"176-66","176","66","370","0"
"177-66","177","66","1190","1"
"178-66","178","66","1246","0"
"179-66","179","66","1246","0"
"180-66","180","66","1211","1"
"181-66","181","66","739","0"
"182-66","182","66","600","0"
"183-66","183","66","1211","1"
"184-66","184","66","600","0"
"185-66","185","66","600","0"
"186-66","186","66","1211","1"
"187-66","187","66","810","1"
"188-66","188","66","1209","1"
"189-66","189","66","1032","1"
"190-66","190","66","568","1"
"191-66","191","66","1202","1"
"192-66","192","66","912","0"
"193-66","193","66","912","0"
